y_pred_hmm_multi_state,y_pred_hmm_one_state,y_test,y_pred_glm,error_hmm_ms,error_hmm_os,error_glm,error_glm_rounded,error_hmm_ms_rounded,error_hmm_os_rounded
0.332627,0.0002350447,1,1,-1.0,-1.0,0,0,-1,-1
0.18330798,2.7415494e-05,0,1,0.0,0.0,1,1,0,0
1.3732252,2.400095,1,1,0.0,1.0,0,0,0,1
0.9043235,0.0011534608,2,1,-1.0,-2.0,-1,-1,-1,-2
1.4196578,2.400095,0,1,1.0,2.0,1,1,1,2
0.11206641,3.108186e-05,1,1,-1.0,-1.0,0,0,-1,-1
0.35582808,0.00013453902,0,1,0.0,0.0,1,1,0,0
1.5707287,2.4977822,0,1,2.0,2.0,1,1,2,2
0.2569641,0.000266478,1,1,-1.0,-1.0,0,0,-1,-1
0.11206641,3.108186e-05,0,1,0.0,0.0,1,1,0,0
0.2569641,0.000266478,1,1,-1.0,-1.0,0,0,-1,-1
1.0516639,0.0011534608,1,1,0.0,-1.0,0,0,0,-1
0.35582808,0.00013453902,0,1,0.0,0.0,1,1,0,0
0.26859975,0.00013453902,1,1,-1.0,-1.0,0,0,-1,-1
0.11914759,3.108186e-05,1,1,-1.0,-1.0,0,0,-1,-1
0.2851737,0.000266478,3,1,-3.0,-3.0,-2,-2,-3,-3
0.49968225,0.0002350447,1,1,-1.0,-1.0,0,0,-1,-1
1.2780123,2.400095,0,1,1.0,2.0,1,1,1,2
1.694305,2.4977822,0,1,2.0,2.0,1,1,2,2
0.810558,0.0011534608,2,1,-1.0,-2.0,-1,-1,-1,-2
0.2569641,0.000266478,0,1,0.0,0.0,1,1,0,0
1.3456835,2.3191764,2,1,-1.0,0.0,-1,-1,-1,0
0.35582808,0.00013453902,1,1,-1.0,-1.0,0,0,-1,-1
0.8568286,0.0011534608,1,1,0.0,-1.0,0,0,0,-1
0.95280325,0.0011534608,0,1,1.0,0.0,1,1,1,0
0.35122335,0.0002350447,2,1,-2.0,-2.0,-1,-1,-2,-2
0.47835183,0.00082397077,2,1,-2.0,-2.0,-1,-1,-2,-2
0.5311096,0.0002350447,2,1,-1.0,-2.0,-1,-1,-1,-2
0.722519,0.0011534608,1,1,0.0,-1.0,0,0,0,-1
1.4196578,2.400095,0,1,1.0,2.0,1,1,1,2
0.37144986,0.0002350447,2,1,-2.0,-2.0,-1,-1,-2,-2
1.2297367,2.400095,2,1,-1.0,0.0,-1,-1,-1,0
0.417125,0.0002350447,0,1,0.0,0.0,1,1,0,0
0.810558,0.0011534608,0,1,1.0,0.0,1,1,1,0
0.56450254,0.0002350447,2,1,-1.0,-2.0,-1,-1,-1,-2
0.6946604,1.3974426,0,1,1.0,1.0,1,1,1,1
0.49968225,0.0002350447,0,1,0.0,0.0,1,1,0,0
0.24469115,0.000266478,2,1,-2.0,-2.0,-1,-1,-2,-2
0.24469115,0.000266478,0,1,0.0,0.0,1,1,0,0
